vendor_id,name_en,chain_name_en,vertical_class,vertical,main_cuisine
717039,"Barista, Stadium Area",Barista,food,food,Desserts
610579,"The Chocolate Factory, Kafr Abdo",The Chocolate Factory,food,food,Desserts
616186,"Tortina, El Sheikh Zayed - El Hay 4",Tortina,food,food,Desserts
617788,"Classique Patisserie, Sidi besher",Classique Patisserie,food,food,Desserts
714959,Sobia Al Rahmany el Rehab - New East Market,Sobia Al Rahmany,food,food,Desserts
714946,"Sobia Al Rahmany, Heliopolis - Ismailia Square",Sobia Al Rahmany,food,food,Desserts
714950,"Sobia Al Rahmany, Tagammoa 5 - 90 St. Companies",Sobia Al Rahmany,food,food,Desserts
714955,"Sobia Al Rahmany, Mokattam - El Nafora Square",Sobia Al Rahmany,food,food,Desserts
714965,"Sobia Al Rahmany, 6th of October - 5th District",Sobia Al Rahmany,food,food,Desserts
614237,"Candy Corner, Semouha - Sidi Gaber Station",Candy Corner,food,food,Desserts
733381,"Dip N Dip, Tagammoa 5 - South Investors",Dip N Dip,food,food,Desserts
608162,"L'amour, Mokattam",L'amour,food,food,Desserts
616929,"Sweet House Casablanca, New Maadi - Arab El Maadi",Sweet House Casablanca,food,food,Desserts
616794,"Sweet House Casablanca, Zahraa El Maadi - Ashgar Darna",Sweet House Casablanca,food,food,Desserts
718488,"Dara's Ice Cream, El Sheikh Zayed - Nile University",Dara's Ice Cream,food,food,Desserts
718492,"Dara's Ice Cream, Zamalek - 26 July",Dara's Ice Cream,food,food,Desserts
718493,"Dara's Ice Cream, New Maadi - Al Sarayaat",Dara's Ice Cream,food,food,Desserts
718491,"Dara's Ice Cream, Tagammoa 5 - South Investors",Dara's Ice Cream,food,food,Desserts
617563,"Uncle Ffluffy, City Stars Mall",Uncle Fluffy,food,food,Desserts
617557,"Uncle Fluffy, Glim bay mall",Uncle Fluffy,food,food,Desserts
748267,"Abdel Rahim Koueider, El Mashaya",Abdel Rahim Koueider,food,food,Desserts
748266,"Abdel Rahim Koueider, Heliopolis - Ismailia Square",Abdel Rahim Koueider,food,food,Desserts
748269,"Abdel Rahim Koueider, Mohandesin - Jazerat El Arab",Abdel Rahim Koueider,food,food,Desserts
730884,"Volks Candy, El Sheikh Zayed - El Hay 1",Volks Candy,food,food,Desserts
730878,"Volks Candy, Zahraa El Maadi - El Morshedy",Volks Candy,food,food,Desserts
730883,"Volks Candy, Mohandiseen",Volks Candy,food,food,Desserts
617827,"House of Donuts, Nasr City - Abbas El Akkad,Nasr City - Abbas El Akkad",House of Donuts,food,food,Desserts
740672,"Dukes, Al Akbal-Luran",Dukes,food,food,Desserts
725779,"Dukes, Abo Qeer - Fleming",Dukes,food,food,Desserts
739058,"Dukes, Abo El Feda - Zamalek",Dukes,food,food,Desserts
610265,"The Chocolate Factory, Raml Station",The Chocolate Factory,food,food,Desserts
615725,"Al Sharkeya Sweets, Nasr City - Mostafa El Nahaas",Al Sharkeya Sweets,food,food,Desserts
720259,"Gannet El Fawakeh, El Bahr Street - Qesm Thany",Ganet Alfwakeh,food,food,Desserts
720260,"Gannet El Fawakeh, El Nady Street",Ganet Alfwakeh,food,food,Desserts
601649,Newtelliajo - El Gomhuria Street,Newtelliajo - El Gomhuria Street,food,food,Desserts
616193,"Tortina, New Maadi - Taqseem Laselky",Tortina,food,food,Desserts
616181,"Tortina, El Sheikh Zayed - Nile University",Tortina,food,food,Desserts
616182,"Tortina, Tagamoa 5 - South Investors",Tortina,food,food,Desserts
616187,"Tortina, Tagammoa 5 - West Golf / Kattameya Heights",Tortina,food,food,Desserts
616179,"Tortina, Zamalek - Hassan Sabry",Tortina,food,food,Desserts
616134,"Tortina,Heliopolis - El Sabaa Omarat",Tortina,food,food,Desserts
616185,"Tortina, Dokki - Moustafa Mahmoud",Tortina,food,food,Desserts
601704,The Cheesecake - Saied Street,The Cheesecake,food,food,Desserts
736986,"Kasr El Konafa El Nabolseya,Zagazig University",Kasr El Konafa El Nabolseya,food,food,Desserts
617782,"Classique Patisserie, Moharam Bek - El Rasafa",Classique Patisserie,food,food,Desserts
617781,"Classique Patisserie, Miami",Classique Patisserie,food,food,Desserts
617787,"Classique Patisserie, New Semouha",Classique Patisserie,food,food,Desserts
617785,"Classique Patisserie, Gianaclis",Classique Patisserie,food,food,Desserts
617789,"Classique Patisserie, Roushdy",Classique Patisserie,food,food,Desserts
617786,"Classique Patisserie, Agamy - Hanuvile",Classique Patisserie,food,food,Desserts
617779,"Classique Patisserie, Mohandiseen",Classique Patisserie,food,food,Desserts
719109,"El Rahbani,Hadayek El Ahram - area H",El Rahbani,food,food,Desserts
712848,"Palestinian Konafa we Basbosa, Hadayek El Ahram - Area ت",Palestinian Konafa we Basbosa,food,food,Desserts
714957,"Sobia Al Rahmany, Zamalek - El Ahly Club",Sobia Al Rahmany,food,food,Desserts
714948,"Sobia Al Rahmany, 6th of October - 9th District",Sobia Al Rahmany,food,food,Desserts
714953,"Sobia Al Rahmany, Mokattam - Centeral El Mokattam",Sobia Al Rahmany,food,food,Desserts
613414,"Ahmed Bayoumi El Kanafany, Dokki - El Morour Area",Ahmed Bayoumi El Kanafany,food,food,Desserts
610257,Waffle and Fruits -  Faisal,Waffle and Fruits -  Faisal,food,food,Desserts
616069,"Talaat Patisserie, Raml Station,Raml Station",Talaat Patisserie,food,food,Desserts
616123,"Talaat Patisserie, Lauran,Lauran",Talaat Patisserie,food,food,Desserts
616125,"Talaat Patisserie, Miami,Miami",Talaat Patisserie,food,food,Desserts
714738,"Talaat Patisserie, Agamy - Hannoville Square",Talaat Patisserie,food,food,Desserts
616070,"Talaat Patisserie, Moharam Bek,Moharam Bek",Talaat Patisserie,food,food,Desserts
616071,"Talaat Patisserie, Semouha,Semouha",Talaat Patisserie,food,food,Desserts
616129,"Talaat Patisserie, Glim,Glim",Talaat Patisserie,food,food,Desserts
750036,"Kunafa Grand  Ala El Fahm, Raml Station",Kunafa Grand  Ala El Fahm,food,food,Desserts
738580,"Konafa 3la Elfa7m Elsham,Hadayek El Ahram - Area D",Konafa 3la Elfa7m Elsham,food,food,Desserts
739502,"Cinnamon Chocolate House, Hadayek El Ahram - Area ت",Cinnamon Chocolate House,food,food,Desserts
748353,"Bubbles Sweets & Potatoes, Semouha - Medan El Gama'a",Bubbles Sweets & Potatoes,food,food,Desserts
746889,"7alawany bawady al sham,Hay El Gama'a",7alawany Bawady Al Sham,food,food,Desserts
617348,"El Nabulsia El Zahbia,6th of October - 7th",El Nabulsia El Zahbia,food,food,Desserts
715335,"Nutopia, Dekhela Port",Nutopia,food,food,Desserts
731988,"Cold Stone Creamery, 6th of October - Mall of Arabia",Cold Stone Creamery,food,food,Desserts
605970,Cold Stone Creamery - Tagammoa 5 - 90 St -Companies,Cold Stone Creamery,food,food,Desserts
721376,"Cold Stone Creamery, Madinaty - Building Area (B6)",Cold Stone Creamery,food,food,Desserts
605969,Cold Stone Creamery - Cairo Festival City Mall,Cold Stone Creamery,food,food,Desserts
605974,Cold Stone Creamery - City Center Maadi,Cold Stone Creamery,food,food,Desserts
731989,"Cold Stone Creamery, El Rehab City",Cold Stone Creamery,food,food,Desserts
605975,Cold Stone Creamery - The Courtyard,Cold Stone Creamery,food,food,Desserts
605968,Cold Stone Creamery - City Stars Mall,Cold Stone Creamery,food,food,Desserts
605972,Cold Stone - Mansoura,Cold Stone Creamery,food,food,Desserts
605971,Cold Stone Creamery - Point 90,Cold Stone Creamery,food,food,Desserts
617957,"Gelato Abou Risha,Sidi Besher Bahary",Ice cream Abou Risha,food,food,Desserts
717390,"Zalabyet Abo Salama,Sidi Besher Qebly",Zalabyet Abo Salama,food,food,Desserts
720545,"Kunafa Habiba, Zahraa El Maadi - Street 50",Kunafa Habiba,food,food,Desserts
716296,"Chocolate Shot,Azarita",Chocolate Shot,food,food,Desserts
610835,"Chocolate Shot, Lauran",Chocolate Shot,food,food,Desserts
713007,"Konafa Ala El Fahm, Hadayek El Ahram - Area ك",Konafa Ala El Fahm,food,food,Desserts
740474,"Fayrouz Patisserie, Sidi Gaber",Fayrouz Patisserie,food,food,Desserts
613792,"Cinnamon & Chocolate, Al Manial",Cinnamon & Chocolate,food,food,Desserts
724049,"Chocolate House, Mokattam - El Nafora Square",Chocolate House,food,food,Desserts
613371,"Sultana Ice Cream, Kafr Abdo",Sultana Ice Cream,food,food,Desserts
613775,"Sultana Ice Cream,Hegaz Square",Sultana Ice Cream,food,food,Desserts
613372,"Sultana Ice Cream, Lauran",Sultana Ice Cream,food,food,Desserts
738799,"Patisserie Maloum, Hadayek El Ahram - Area A",Patisserie Maloum,food,food,Desserts
725658,"Cinnamon Delights, Tagammoa 5 - El Narges 2",Cinnamon Delights,food,food,Desserts
727336,"Sweets Chocolate, 6th of October - 1st District",Sweets Chocolate,food,food,Desserts
726492,"Saber Patisserie,Ibrahimia1",Saber Patisserie,food,food,Desserts
726494,"Saber Patisserie, Sidi Beshr1",Saber Patisserie,food,food,Desserts
726493,"Saber Patisserie, Smouha1",Saber Patisserie,food,food,Desserts
726495,"Saber Patisserie, Mostafa Kamel 1",Saber Patisserie,food,food,Desserts
710455,"Harest El Halaby, Roushdy",Harest El Halaby,food,food,Desserts
603873,Harest El Halaby -  Semouha,Harest El Halaby,food,food,Desserts
603874,Harest El Halaby - Mandara,Harest El Halaby,food,food,Desserts
603875,Harest El Halaby - Agamy,Harest El Halaby,food,food,Desserts
709958,"Halawet El Farkh, Sidi Gaber",Halawet El Farkh,food,food,Desserts
717139,"Fatafet El Sokar, Sharea' El Mohafza",Fatafet El Sokar,food,food,Desserts
717904,"Cinnamon Factory,Haram - Mash'aal",Cinnamon Factory,food,food,Desserts
721968,"Chocolate Island, Shobra - Al Khalafawy",Chocolate Island,food,food,Desserts
610571,"Chocolate House, 6th of October - 2nd District",Chocolate House,food,food,Desserts
726943,"Alban El Shenawy, Downtown -El Sayeda Zeinab",Alban El Shenawy,food,food,Desserts
746364,"Abo Risha Gelaty, Semouha - Victor Emanouil",Abo Risha Gelaty,food,food,Desserts
735217,"Saheb El Saada, El Bahr Street - Qesm Thany",Saheb El Saada,food,food,Desserts
617532,"Rokn El Nutella,Helwan",Rokn El Nutella,food,food,Desserts
604101,Omaya Ice Cream - Semouha,Omaya Ice Cream,food,food,Desserts
618369,"lydia bakindgom,6th of October - 4th District",Lydia's Bakingdom,food,food,Desserts
749529,"Laban El Asfour, Camp Chezar",Laban El Asfour,food,food,Desserts
708643,"Konafa 3al Fahm, Nasr City - Zahraa",Konafa 3al Fahm,food,food,Desserts
722159,"Ice Cream Dream,Matareya",Ice Cream Dream,food,food,Desserts
611915,"Festival Sweets, Nasr City - Hassan El Ma'moun",Festival Sweets,food,food,Desserts
607547,"Alban El Kawsar, El Rehab City",Alban Al Kawthr,food,food,Desserts
718950,"Tagen El S3ada,Hadayeq El Maadi",Tagen El S3ada,food,food,Desserts
609626,"House of Cocoa, Heliopolis - Baron",House of Cocoa,food,food,Desserts
615201,"House of Cocoa, Zamalek - 26 July",House of Cocoa,food,food,Desserts
730616,"Halawany Mazen, Faisal - El Matba'a",Halawany Mazen,food,food,Desserts
719567,"halawany eshta,Helwan",Halawany Eshta,food,food,Desserts
740133,"Gelaty Bayoumi, el ibrahmiya",Bayoumi ice cream,food,food,Desserts
735951,"DESSERTS & SUGAR, Shobra - El Khazendara",DESSERTS & SUGAR,food,food,Desserts
609337,"Cinnamon Stick, 6th of October - Hosary and Ahyaa'",Cinnamon Stick,food,food,Desserts
718331,"Chocolate City, Agamy",Chocolate City,food,food,Desserts
730524,"Chocolate Boom, Mokattam",Chocolate Boom,food,food,Desserts
728745,"Waffle Dreams, Nasr City - El Tayaran",Waffle Dreams,food,food,Desserts
614806,"Sonesta's Milk, Hadayek El Qobba",Sonesta's Milk,food,food,Desserts
719411,"Sham El Aseel,El Sheikh Zayed - El Hay 12",Sham El Aseel,food,food,Desserts
745514,"Pablo Express,Green Plaza",Pablo Express,food,food,Desserts
615133,"Khedlak Break, El Rehab City",Khedlak Break,food,food,Desserts
609305,"Khodlak Break, Nasr City - Abbas El Akkad",Khedlak Break,food,food,Desserts
720305,"Gelaty Nassar, Al Kawmeya",Gelaty Nassar,food,food,Desserts
617780,"Gelato zamzam,Heliopolis - Hegaz Square",Eden,food,food,Desserts
606167,CINNABON EMEY - El Mansoura University,CINNABON EMEY,food,food,Desserts
708516,"Mesteca,El Bahr Street",Mesteca,food,food,Desserts
614455,"Kunafa Maker, Hay El Gama'a",Kunafa Maker,food,food,Desserts
736815,"Kased Careem, Faisal - El Malekah",Kased Careem,food,food,Desserts
744518,"Joosy & Frozze, Tagammoa 5 - Banks Center",Joosy & Frozze,food,food,Desserts
740948,"Candy Corner, Fleming",Candy Corner,food,food,Desserts
612737,"CakeOlicious, Semouha",CakeOlicious,food,food,Desserts
731129,"Athwaq alsham,Semouha",Athwaq alsham,food,food,Desserts
611760,"Volks Candy, Roxy",Volks Candy,food,food,Desserts
732853,"Oven Heaven, New Maadi -  Al Sarayaat",Oven Heaven,food,food,Desserts
745361,"Mr.chocolate,6th of October - 10th District",Mr.chocolate,food,food,Desserts
616797,"magic rolls,Agouza",Magic Rolls,food,food,Desserts
739613,"Kunafa Time, Semouha - Victor Emanouil",Kunafa Time,food,food,Desserts
735422,"Kitty Sweet Coffee & Dessert, Maadi Old",Kitty Sweet Coffee & Dessert,food,food,Desserts
733563,"Dody Donuts,Wadi El Nile",Dody Donuts,food,food,Desserts
729598,"Zalabiano, Zayed",Zalabiano,food,food,Desserts
611632,"Swiss Roll, Gamal Abdel Nasser",Swiss Roll,food,food,Desserts
606846,"Sila Sweet, Shobra",Sila Sweet,food,food,Desserts
717084,"Puffy Pops, Kafr Abdo",Puffy Pops,food,food,Desserts
746129,"Nutelliana, Sidi beshr bahary",Nutelliana,food,food,Desserts
613014,"Mr Baker, Sidi Besher Bahary",Mr Baker,food,food,Desserts
613016,"Mr Baker, El Sheikh Zayed - Beverly Hills",Mr Baker,food,food,Desserts
612982,"Mr Baker, Semouha - Victor Emanouil",Mr Baker,food,food,Desserts
722082,"Mr Baker, Arkan",Mr Baker,food,food,Desserts
613011,"Mr Baker, Glim",Mr Baker,food,food,Desserts
613013,"Mr Baker, Mostafa Kamel",Mr Baker,food,food,Desserts
727800,"Honey Cake, 6th of October",Honey Cake,food,food,Desserts
611698,"Habt Sukar, Shobra - Al Khalafawy",Habt Sukar,food,food,Desserts
617055,"Habt Sukar, New Maadi - Taqseem Laselky",Habt Sukar,food,food,Desserts
611697,"Habt Sukar, Shobra - Rod El Farg",Habt Sukar,food,food,Desserts
744232,"Gelato Mio, El Sheikh Zayed - Arkan Plaza",Gelato Mio,food,food,Desserts
718986,"Dee Donuts,El Sheikh Zayed",Dee Donuts,food,food,Desserts
716725,"Choco Roll, Dokki - El Dokki Street",Choco Roll,food,food,Desserts
718953,"Bouza Roll, Ibrahimia",Bouza Roll,food,food,Desserts
740452,"3 hwak, Hay El Gama'a",3 hwak,food,food,Desserts
730890,"Abou Fayad,Shatby",Abou Fayad,food,food,Desserts
745771,"The Mixer, Agamy - Hanuvile",The Mixer,food,food,Desserts
718009,"Rosé Paris, San Stefano",Rosé Paris,food,food,Desserts
602621,Rigoletto - Maadi,Rigoletto,food,food,Desserts
602623,Rigoletto - Zamalek,Rigoletto,food,food,Desserts
733422,"New Kamal, Heliopolis - Korba",New Kamal,food,food,Desserts
609149,"Movenpick, El Rehab City",Movenpick,food,food,Desserts
726020,"Milk Home, Al Manial - Al Manial El Sharqy",Milk Home,food,food,Desserts
610336,"Happiness, Maadi Old",Happiness,food,food,Desserts
722422,"Frumentum, Ard El Golf",Frumentum,food,food,Desserts
610317,"Halawany El Gawady, Haram - El Arish",Halawany El Gawady,food,food,Desserts
610314,"Halawany El Gawady, Downtown - El Sayeda Zeinab",Halawany El Gawady,food,food,Desserts
610315,"Halawany El Gawady, Downtown - Abu El Rish",Halawany El Gawady,food,food,Desserts
711263,"Donut Man,Semouha",Donut Man,food,food,Desserts
609403,"Dip N Dip, Sidi Gaber",Dip N Dip,food,food,Desserts
609405,"Dip N Dip, Tagammoa 5 - Cairo Festival City",Dip N Dip,food,food,Desserts
609402,"Dip N Dip, Heliopolis - Korba",Dip N Dip,food,food,Desserts
609400,"Dip N Dip, Mohandesin",Dip N Dip,food,food,Desserts
609399,"Dip N Dip, El Sheikh Zayed, El Hay 2",Dip N Dip,food,food,Desserts
609398,"Dip N Dip, City stars",Dip N Dip,food,food,Desserts
608897,"Chocology, Dokki - El Dokki Street",Chocology,food,food,Desserts
614333,"Chocolava, El Mashaya",Chocolava,food,food,Desserts
614741,"Choco Nut, City Stars Mall",Choco Nut,food,food,Desserts
730012,"Chimney's,Sidi Gaber",Chimney's,food,food,Desserts
709036,"Cake Cafe, Tagammoa 1 - Swan Lake",Cake Cafe,food,food,Desserts
613663,"Cake Cafe, Zamalek - Mariott",Cake Cafe,food,food,Desserts
744530,"Bombolini, Heliopolis - El Khalifa El Maa'moun",Bombolini,food,food,Desserts
709962,"La Reine, Semouha",La Reine,food,food,Desserts
611234,"Kukuruza Gourmet Popcorn, Zamalek - Mohamed Mazhar",Kukuruza Gourmet Popcorn,food,food,Desserts
724972,"It`s Boza, Haram - El Orouba",It`s Boza,food,food,Desserts
607084,"Choco Jo, Heliopolis - Triumph Square",Choco Jo,food,food,Desserts
614639,"Vanilla, Helwan",Vanilla,food,food,Desserts
721353,"Sweets, 6th of October - 1st District",Sweets,food,food,Desserts
721354,"Lolita, green plaza",Lolita,food,food,Desserts
608708,"Conitta, New Maadi - El Nadi El Gedid",Conitta,food,food,Desserts
709635,"Caramel,Hay El Gama'a",Caramel,food,food,Desserts
748881,"6 North, El Bahr Street - Qesm Thany",6 North,food,food,Desserts
609709,"Pablo, Stanly",Pablo,food,food,Desserts
722614,"GARBIS,Ibrahimia",GARBIS,food,food,Desserts
725770,"Crusto, Nasr City - Madinet El Waha",Crusto,food,food,Desserts
715077,"Ragab,Kesm El Hokamaa",Ragab,food,food,Desserts
744214,"Muzzy, El Seyouf",Muzzy,food,food,Desserts
724968,"Honey,Shobra - Gesr Shobra",Honey,food,food,Desserts
617725,"Hazel,Semouha - modereyt el amn el gadeda",Hazel,food,food,Desserts
607823,"Marc, Haram - Omraniya Gharbeya",Marc,food,food,Desserts
612565,"Tap, Sa'eed Street",Tap,food,food,Desserts
741298,"Tap - Stadium,Stadium Area",Tap,food,food,Desserts
613871,"Sno, New Maadi - Victoria Square",Sno,food,food,Desserts
748264,"Abdel Rahim Koueider, El Sheikh Zayed - El Hay 2",Abdel Rahim Koueider,food,food,Desserts
748273,"Abdel Rahim Koueider, Tagammoa 5 - 90 St. Companies",Abdel Rahim Koueider,food,food,Desserts
748271,"Abdel Rahim Koueider, Hadayeq El Maadi",Abdel Rahim Koueider,food,food,Desserts
748259,"Abdel Rahim Koueider, Downtown - Talaat Harab",Abdel Rahim Koueider,food,food,Desserts
748265,"Abdel Rahim Koueider, Semouha - Medan El Gama'a",Abdel Rahim Koueider,food,food,Desserts
748272,"Abdel Rahim Koueider, Nasr City - Abbas El Akkad",Abdel Rahim Koueider,food,food,Desserts
748268,"Abdel Rahim Koueider, Tagammoa 5 - Hay 1",Abdel Rahim Koueider,food,food,Desserts
748270,"Abdel Rahim Koueider, El Rehab City",Abdel Rahim Koueider,food,food,Desserts
750202,"Dukes, Semouha-Raml Station",Dukes,food,food,Desserts
752072,"The Chocolate Factory, Semouha - Victor Emanouil",The Chocolate Factory,food,food,Desserts
754560,"Konbela El Mamalek, Nasr City - Hay 8",Konbela El Mamalek,food,food,Desserts
742374,"Bon Bon Waffel and Pancakes,Madinaty",Bon Bon Waffle and Pancakes,food,food,Desserts
603883,Grand Kunafa Ala El Fahm - Heliopolis,Grand Kunafa Ala El Fahm,food,food,Desserts
749782,"Grand Kunafa Ala El Fahm, Haram - Mash`aal",Grand Kunafa Ala El Fahm,food,food,Desserts
603882,Grand Kunafa Ala El Fahm - Nasr City,Grand Kunafa Ala El Fahm,food,food,Desserts
603884,Grand Kunafa Ala El Fahm - Madinaty,Grand Kunafa Ala El Fahm,food,food,Desserts
603881,Grand Kunafa Ala El Fahm - El Rehab City,Grand Kunafa Ala El Fahm,food,food,Desserts
753704,"Safy Ya Laban, Manshia",Safy Ya Laban,food,food,Desserts
754731,"Leeloudi Patisserie, Semouha",Leeloudi Patisserie,food,food,Desserts
754733,"Leeloudi Patisserie, Miami ( Essawi )",Leeloudi Patisserie,food,food,Desserts
754720,"Leeloudi Patisserie, Sidi Besher Bahary",Leeloudi Patisserie,food,food,Desserts
754729,"Leeloudi Patisserie, El Seyouf",Leeloudi Patisserie,food,food,Desserts
754728,"Leeloudi Patisserie, Fleming",Leeloudi Patisserie,food,food,Desserts
736635,"Cheesecake Company, El Rehab City",Cheesecake Company,food,food,Desserts
739984,"Batates And Zalabya, Downtown - Abdin",Batates And Zalabya,food,food,Desserts
613377,"Sultana Ice Cream, Madinaty",Sultana Ice Cream,food,food,Desserts
613381,"Sultana Ice Cream, Heliopolis - Korba",Sultana Ice Cream,food,food,Desserts
617810,"Sultana Ice Cream, Al Manial,Al Manial",Sultana Ice Cream,food,food,Desserts
613378,"Sultana Ice Cream, Mohandesin - Jazerat El Arab",Sultana Ice Cream,food,food,Desserts
618610,"Sultana Ice Cream, Tagammoa 5 - El Showifat,Tagammoa 5 - El Showifat",Sultana Ice Cream,food,food,Desserts
615436,"Sultana Ice Cream, Faisal - El Ashreen",Sultana Ice Cream,food,food,Desserts
706365,"Sultana Ice Cream, El Rehab City",Sultana Ice Cream,food,food,Desserts
617566,"Sultana Ice Cream, Shobra - Massara",Sultana Ice Cream,food,food,Desserts
752547,"parfaih ice cream,Nasr City - Abbas El Akkad",Parfaih ice cream,food,food,Desserts
752550,"parfaih, El Rehab City",Parfaih ice cream,food,food,Desserts
609507,"Chocolate House, Shobra - Aboud",Chocolate House,food,food,Desserts
755690,"Saltent Iskandr, Miami - Central Miami",Saltent Iskandr,food,food,Desserts
607768,"Rainbow Zalabia, Madinaty",Rainbow Zalabia,food,food,Desserts
737826,"Konafa 3al Fahm,Nasr City - Abbas El Akkad",Konafa 3al Fahm,food,food,Desserts
607546,"Alban El Kawsar, Tagammoa 5 - Hay 2",Alban Al Kawthr,food,food,Desserts
738196,"Yummy So Tasty, El Gaish",Yummy So Tasty,food,food,Desserts
738147,"Nutella Waffel,Faisal - Kom Bakar",Nutella Waffel,food,food,Desserts
753330,"Kreaz Dessert, El Shorta Street - Qesm Thany",Kreaz Dessert,food,food,Desserts
752904,"Kreaz Dessert,Stadium Area",Kreaz Dessert,food,food,Desserts
753329,"Kreaz Dessert, Hassan Radwan",Kreaz Dessert,food,food,Desserts
753337,"Kreaz Dessert, Maadi Corniche - Armed Forces Hospital",Kreaz Dessert,food,food,Desserts
753333,"Kreaz Dessert, El sare'a road",Kreaz Dessert,food,food,Desserts
753335,"Kreaz Dessert, El Mashaya",Kreaz Dessert,food,food,Desserts
753334,"Kreaz Dessert, El Bahr Street - Qesm Thany",Kreaz Dessert,food,food,Desserts
753331,"Kreaz Dessert,El Fateh Street",Kreaz Dessert,food,food,Desserts
754598,"Khaled Pastry, Port Said St,Al Metwali",Khaled Pastry,food,food,Desserts
754596,"Khaled Pastry, 4th District,",Khaled Pastry,food,food,Desserts
754595,"Khaled Pastry, Down Town",Khaled Pastry,food,food,Desserts
754592,"Khaled Pastry,El Geesh Street",Khaled Pastry,food,food,Desserts
750851,"Uncle Fluffy, Hay El Gama'a",Uncle Fluffy,food,food,Desserts
751548,"Taam Elbyout, Roushdy",Taam Elbyout,food,food,Desserts
754346,"Royal Sweets, Shobra - Rod El Farg",Royal Sweets,food,food,Desserts
733458,"Miss Nutella, Shobra - Gesr Shobra",Miss. Nutella,food,food,Desserts
754964,"Fudge Lel Halawyat, Masaken El Shennawy",Fudge Lel Halawyat,food,food,Desserts
606486,"Frozzy Twist, Nasr City - Abbas El Akkad",Frozzy Twist,food,food,Desserts
734487,"Dr.Chocolate, Shobra - Rod El Farg",Dr.Chocolate,food,food,Desserts
752069,"Re Di Dolce, Hadayek EL Ahram",Re Di Dolce,food,food,Desserts
745861,"Bella Ciao,Nasr City - Abbas El Akkad",Bella Ciao,food,food,Desserts
757737,"Mr Zalabia, El Galaa",Mr Zalabia,food,food,Desserts
751470,"Lotus Roll, Haram - Talbiya",Lotus Roll,food,food,Desserts
753674,"Honey Cake, Faisal - Akher Faisal",Honey Cake,food,food,Desserts
750559,"Chocology, Shobra - Gesr Shobra",Chocology,food,food,Desserts
754087,"Chocolava, Sidi Besher Bahary0",Chocolava,food,food,Desserts
758782,"Chocolava, Bahary",Chocolava,food,food,Desserts
756616,"Balmksrat, Raml Station",Balmksrat,food,food,Desserts
752591,"OH Sugar , Mokattam",OH Sugar,food,food,Desserts
754028,"Sofia, Tagammoa 5",Sofia,food,food,Desserts
754030,"Sofia, Heliopolis - Hegaz Square",Sofia,food,food,Desserts
753588,"Bono, Shobra",Bono,food,food,Desserts
719520,"Pizza we Fteer Dahab Al Doumiaty,Faisal",Pizza we Fteer Dahab Al Doumiaty,food,food,Pizza
736597,"Pizza we Ftayer Elrayan, Downtown - El Sayeda Zeinab",Pizza we Ftayer Elrayan,food,food,Pizza
731630,"El Mahrousa, Downtown - El Sayeda Zeinab",El Mahrousa,food,food,Pizza
738874,"Pies & Pizza Alexandria, Bakos",Pies & Pizza Alexandria,food,food,Pizza
714387,"Oregano Pizza Helwan,Helwan",Oregano Pizza Helwan,food,food,Pizza
601351,Kamr El Zaman - Lauran,Kamr El Zaman,food,food,Pizza
742165,"Loqma 3a ALmashy,Maadi Old - El Rayan Hospital",Loqma 3a ALmashy,food,food,Pizza
741819,"Pizza Abo Rabe3, Mokattam - Masaken Al Abd",Pizza Abo Rabe3,food,food,Pizza
713973,"Pizza Abo Darsh,Sidi Besher Qebly",Pizza Abo Darsh,food,food,Pizza
732865,"Pizza Elsokrya, Agamy - Hanuvile",Pizza Elsokrya,food,food,Pizza
723933,"Pizza El Rayan, Faisal - El Talbeya",Pizza El Rayan,food,food,Pizza
618175,"Pizza El Dwar,Haram - El Arish",Pizza El Dwar,food,food,Pizza
719580,"Pasta & Pizza, Tagammoa 1 - The Districts",Pasta & Pizza,food,food,Pizza
733832,"BM BM Pizza,El Egezy",BM BM Pizza,food,food,Pizza
738804,"Beit Beirut, Nasr City - Mostafa El Nahaas",Beit Beirut,food,food,Pizza
721072,"Yalla Lo2ma,6th of October - 2nd District",Yalla Lo2ma,food,food,Pizza
738314,"Abo Fares, Haram - El Orouba",Abo Fares,food,food,Pizza
715233,"salamlek , El Mahatta",salamlek,food,food,Pizza
727841,"Mix Top,Hdayek El Qobba",Mix top,food,food,Pizza
710885,"Adriano, Gamal Abdel Nasser",Adriano,food,food,Pizza
747688,"Raihan,Sidi Besher Qebly",Pizza Raihan,food,food,Pizza
719613,"CRUST, El Mashaya",Crust,food,food,Pizza
744033,"Tasty, El Rehab City",Tasty,food,food,Pizza
743163,"GALA,6th of October - El Hay El Motamyez",GALA,food,food,Pizza
601538,Koshary and Pizza Goha - 6th of October,Koshary and Pizza Goha - 6th of October,food,food,Pizza
729568,"Pizza Fatayer Hawashi El Za3em, Mokattam - Masaken Al Abd",Pizza Fatayer Hawashi El Za3em,food,food,Pizza
608568,"Tepesty Zayed Pizza - El Sheikh Zayed, El Sheikh Zayed",Tepesty Zayed Pizza - El Sheikh Zayed,food,food,Pizza
710346,"Tebesty, Mohandesin - Lebanon Square",Tebesty,food,food,Pizza
608104,Pizza DADA - 6th of October - Hosary and Ahyaa',Pizza DADA Zayed,food,food,Pizza
601270,Pizza DADA - El Sheikh Zayed,Pizza DADA Zayed,food,food,Pizza
